,customer_id,last_purchase,frequency,monetary,avg_order_value,recency,churn,Segment
2370,C3840,2024-10-08,8,54.68339984445328,6.83542498055666,418,1,New Customer
2371,C3841,2024-01-07,1,2.905912724899629,2.905912724899629,693,1,At-Risk Customer
2372,C3842,2024-08-26,4,-153.97590240604362,-38.493975601510904,461,1,New Customer
2373,C3843,2022-09-20,1,-175.09322363003827,-175.09322363003827,1167,1,At-Risk Customer
2374,C3844,2024-06-14,1,175.2439620589086,175.2439620589086,534,1,Occassional Buyer Customer
2375,C3846,2025-08-30,75,421.66901728229334,5.622253563763911,92,0,Loyal High-Value Customer
2376,C3849,2023-12-18,1,-54.59842181755006,-54.59842181755006,713,1,At-Risk Customer
2377,C3850,2025-06-30,18,871.4152112427848,48.41195618015471,153,0,New Customer
2378,C3851,2023-09-14,1,-25.01756888598553,-25.01756888598553,808,1,At-Risk Customer
2379,C3852,2023-01-15,1,-372.1529307900731,-372.1529307900731,1050,1,At-Risk Customer
2380,C3854,2024-08-04,9,6.78595437812244,0.7539949309024934,483,1,New Customer
2381,C3855,2024-03-06,8,-151.12244325603245,-18.890305407004057,634,1,At-Risk Customer
2382,C3856,2023-11-04,1,-25.18182187873156,-25.18182187873156,757,1,At-Risk Customer
2383,C3857,2025-02-28,8,144.77324952254787,18.096656190318484,275,0,New Customer
2384,C3859,2024-08-03,1,255.8949771356425,255.8949771356425,484,1,Occassional Buyer Customer
2385,C3860,2024-12-02,1,-88.27316211385624,-88.27316211385624,363,0,New Customer
2386,C3862,2024-07-07,8,-72.96061639825649,-9.120077049782061,511,1,New Customer
2387,C3863,2025-10-05,27,1160.6578745818686,42.98732868821735,56,0,Loyal High-Value Customer
2388,C3864,2025-03-17,18,-478.9736357370349,-26.609646429835273,258,0,New Customer
2389,C3865,2024-05-05,1,-37.069903966596144,-37.069903966596144,574,1,At-Risk Customer
2390,C3866,2024-09-28,1,4.107709498378991,4.107709498378991,428,1,New Customer
2391,C3867,2023-02-03,1,114.08574456330658,114.08574456330658,1031,1,At-Risk Customer
2392,C3868,2025-05-23,18,-2597.964866386588,-144.33138146592154,191,0,New Customer
2393,C387,2025-02-19,32,2368.0720752892885,74.00225235279026,284,0,Loyal High-Value Customer
2394,C3870,2024-12-17,4,236.91662652103457,59.22915663025864,348,0,Occassional Buyer Customer
2395,C3871,2025-04-26,8,-1419.7112403519093,-177.46390504398866,218,0,New Customer
2396,C3873,2024-03-08,8,-1100.1844334367775,-137.52305417959718,632,1,At-Risk Customer
2397,C3874,2025-08-19,1,-128.10952540078853,-128.10952540078853,103,0,New Customer
2398,C3875,2023-03-10,1,93.9080564843178,93.9080564843178,996,1,At-Risk Customer
2399,C3876,2025-01-18,48,-5330.619633015197,-111.05457568781661,316,0,Discount Seeker Customer
2400,C3877,2022-07-05,1,64.61971261211625,64.61971261211625,1244,1,At-Risk Customer
2401,C3879,2024-05-11,8,-61.87277676358559,-7.734097095448199,568,1,New Customer
2402,C388,2023-12-17,1,-118.07210512375894,-118.07210512375894,714,1,At-Risk Customer
2403,C3880,2025-07-13,32,939.6336904265863,29.363552825830823,140,0,Loyal High-Value Customer
2404,C3881,2025-04-08,8,-1006.5968017230593,-125.82460021538242,236,0,New Customer
2405,C3882,2024-04-08,4,-200.50962144765833,-50.12740536191458,601,1,At-Risk Customer
2406,C3884,2025-01-22,18,-2855.3635771452527,-158.63130984140292,312,0,New Customer
2407,C3885,2025-05-18,18,-1562.7296146631606,-86.81831192573115,196,0,New Customer
2408,C3886,2025-09-04,8,1888.9968473707995,236.12460592134994,87,0,Occassional Buyer Customer
2409,C3889,2024-08-27,4,-720.9288564483985,-180.23221411209963,460,1,New Customer
2410,C389,2023-06-26,1,-19.08088332230365,-19.08088332230365,888,1,At-Risk Customer
2411,C3891,2024-03-21,1,36.5961609290373,36.5961609290373,619,1,Occassional Buyer Customer
2412,C3892,2023-09-09,4,14.37897707108445,3.5947442677711123,813,1,At-Risk Customer
2413,C3893,2023-04-15,1,-44.89900132488815,-44.89900132488815,960,1,At-Risk Customer
2414,C3894,2025-04-29,1,-89.57785141058108,-89.57785141058108,215,0,New Customer
2415,C3896,2023-09-17,1,166.099380461896,166.099380461896,805,1,Occassional Buyer Customer
2416,C3897,2024-10-29,1,431.2649766763117,431.2649766763117,397,1,Occassional Buyer Customer
2417,C3898,2025-05-06,18,471.2071881762941,26.17817712090523,208,0,New Customer
2418,C3899,2024-05-22,1,-145.86163300699133,-145.86163300699133,557,1,At-Risk Customer
2419,C390,2025-05-11,1,240.5665814414264,240.5665814414264,203,0,Occassional Buyer Customer
2420,C3900,2024-07-11,8,-358.7651853279191,-44.845648165989886,507,1,New Customer
2421,C3901,2024-12-20,1,118.06277869257214,118.06277869257214,345,0,Occassional Buyer Customer
2422,C3902,2023-10-22,4,-37.00341295593498,-9.250853238983744,770,1,At-Risk Customer
2423,C3904,2022-08-09,1,-44.209498639652296,-44.209498639652296,1209,1,At-Risk Customer
2424,C3906,2025-02-05,4,429.4406191631351,107.36015479078378,298,0,Occassional Buyer Customer
2425,C3907,2025-06-02,8,-407.5457127770619,-50.94321409713274,181,0,New Customer
2426,C3909,2022-10-26,1,108.7718895546346,108.7718895546346,1131,1,At-Risk Customer
2427,C391,2024-08-18,8,1120.0199491890382,140.00249364862978,469,1,Occassional Buyer Customer
2428,C3910,2025-01-18,18,-916.9146075159293,-50.93970041755163,316,0,New Customer
2429,C3912,2025-03-14,4,534.1870083320795,133.54675208301987,261,0,Occassional Buyer Customer
2430,C3913,2024-05-11,8,-246.58599429834317,-30.823249287292896,568,1,New Customer
2431,C3914,2024-07-24,1,-223.86240507091367,-223.86240507091367,494,1,New Customer
2432,C3915,2025-07-01,27,3167.9581889669316,117.33178477655302,152,0,Loyal High-Value Customer
2433,C3917,2024-10-07,32,-739.1920498157294,-23.099751556741545,419,1,New Customer
2434,C3918,2024-10-10,8,1249.2083768775428,156.15104710969285,416,1,Occassional Buyer Customer
2435,C3919,2024-05-15,1,-138.70871473383738,-138.70871473383738,564,1,At-Risk Customer
2436,C392,2024-05-23,1,-403.9165027284993,-403.9165027284993,556,1,At-Risk Customer
2437,C3921,2023-08-22,1,92.34903835337217,92.34903835337217,831,1,Occassional Buyer Customer
2438,C3922,2022-11-29,1,224.4807127663004,224.4807127663004,1097,1,Occassional Buyer Customer
2439,C3924,2024-12-15,1,135.69062952682444,135.69062952682444,350,0,Occassional Buyer Customer
2440,C3925,2023-10-23,1,90.04044517452854,90.04044517452854,769,1,Occassional Buyer Customer
2441,C3926,2024-03-21,4,94.45264868179771,23.613162170449428,619,1,Occassional Buyer Customer
2442,C3927,2025-11-08,8,-599.8872230416011,-74.98590288020014,22,0,New Customer
2443,C3929,2025-06-11,18,-15.695573070703595,-0.8719762817057553,172,0,New Customer
2444,C393,2025-08-10,32,-9060.836765278966,-283.1511489149677,112,0,Discount Seeker Customer
2445,C3931,2023-10-21,8,634.4169086057606,79.30211357572007,771,1,Occassional Buyer Customer
2446,C3932,2023-04-25,1,-64.00070913461896,-64.00070913461896,950,1,At-Risk Customer
2447,C3933,2025-09-23,108,975.5904315642192,9.033244736705733,68,0,Loyal High-Value Customer
2448,C3934,2025-01-31,8,169.9294041641026,21.241175520512826,303,0,New Customer
2449,C3935,2023-12-22,1,149.8948172170034,149.8948172170034,709,1,Occassional Buyer Customer
2450,C3936,2024-11-17,8,612.7557355788401,76.59446694735502,378,1,Occassional Buyer Customer
2451,C3937,2024-12-07,8,102.41738228964576,12.80217278620572,358,0,New Customer
2452,C3938,2025-08-31,18,254.6163196817405,14.145351093430028,91,0,New Customer
2453,C394,2023-05-31,1,31.302384243004195,31.302384243004195,914,1,At-Risk Customer
2454,C3940,2025-04-04,8,-187.1886535508679,-23.39858169385849,240,0,New Customer
2455,C3946,2023-04-16,1,-238.7682935910937,-238.7682935910937,959,1,At-Risk Customer
2456,C3948,2025-06-20,1,-77.85162826361962,-77.85162826361962,163,0,New Customer
2457,C395,2023-12-03,1,93.76981055293498,93.76981055293498,728,1,Occassional Buyer Customer
2458,C3950,2024-12-22,9,452.8724866488221,50.31916518320245,343,0,New Customer
2459,C3951,2024-04-01,1,251.2441155968702,251.2441155968702,608,1,Occassional Buyer Customer
2460,C3952,2024-11-18,4,66.81885199381884,16.70471299845471,377,1,New Customer
2461,C3953,2024-08-11,8,522.7831561629304,65.3478945203663,476,1,Occassional Buyer Customer
2462,C3955,2023-01-12,1,1.1631337141298157,1.1631337141298157,1053,1,At-Risk Customer
2463,C3956,2024-03-11,4,410.72586079919984,102.68146519979996,629,1,Occassional Buyer Customer
2464,C3957,2024-12-23,8,612.7069892591746,76.58837365739683,342,0,Occassional Buyer Customer
2465,C3958,2025-05-03,27,952.6906919015707,35.28484044079892,211,0,Loyal High-Value Customer
2466,C3959,2024-05-10,8,-1337.6801188609159,-167.21001485761448,569,1,New Customer
2467,C396,2024-08-24,8,643.2003854828006,80.40004818535007,463,1,Occassional Buyer Customer
2468,C3960,2025-02-16,18,-2546.782027709201,-141.48789042828895,287,0,New Customer
2469,C3961,2025-01-27,18,-2974.4746217973875,-165.24859009985485,307,0,New Customer
2470,C3962,2024-12-06,4,732.3956733574257,183.09891833935643,359,0,Occassional Buyer Customer
2471,C3964,2024-03-25,1,-18.44595652746296,-18.44595652746296,615,1,At-Risk Customer
2472,C3965,2025-01-29,1,-179.84420786891337,-179.84420786891337,305,0,New Customer
2473,C3967,2023-07-17,1,438.9306608219733,438.9306608219733,867,1,Occassional Buyer Customer
2474,C3968,2025-03-18,8,-106.31170924859003,-13.288963656073754,257,0,New Customer
2475,C3969,2023-10-29,1,49.37765983714503,49.37765983714503,763,1,At-Risk Customer
2476,C3970,2025-09-19,50,2340.7077255648965,46.81415451129793,72,0,Loyal High-Value Customer
2477,C3971,2025-04-07,18,1390.4839799293366,77.24910999607425,237,0,Occassional Buyer Customer
2478,C3973,2024-11-17,1,28.91726671574087,28.91726671574087,378,1,New Customer
2479,C3974,2025-06-30,8,-116.77115805210016,-14.59639475651252,153,0,New Customer
2480,C3977,2023-10-18,1,-192.31003733488444,-192.31003733488444,774,1,At-Risk Customer
2481,C3978,2024-03-29,1,-190.11283857946816,-190.11283857946816,611,1,At-Risk Customer
2482,C398,2023-07-25,1,-12.190308419219887,-12.190308419219887,859,1,At-Risk Customer
2483,C3980,2024-08-25,8,-642.4584173255129,-80.30730216568911,462,1,New Customer
2484,C3981,2023-07-20,1,-78.16377119733056,-78.16377119733056,864,1,At-Risk Customer
2485,C3982,2025-06-22,48,-347.71374167111946,-7.244036284814989,161,0,Loyal High-Value Customer
2486,C3984,2025-09-19,8,306.73130857298315,38.341413571622894,72,0,New Customer
2487,C3986,2025-02-05,108,5206.446358693451,48.207836654568986,298,0,Loyal High-Value Customer
2488,C3987,2024-11-11,4,362.99281742979906,90.74820435744977,384,1,Occassional Buyer Customer
2489,C3989,2024-02-03,1,-111.00651216006156,-111.00651216006156,666,1,At-Risk Customer
2490,C3991,2024-12-02,8,872.9427767808025,109.11784709760032,363,0,Occassional Buyer Customer
2491,C3993,2025-10-18,8,-1655.38986310071,-206.92373288758876,43,0,New Customer
2492,C3994,2023-04-22,1,-312.38207038753444,-312.38207038753444,953,1,At-Risk Customer
2493,C3995,2025-11-20,18,1676.931760571008,93.16287558727822,10,0,Loyal High-Value Customer
2494,C3997,2024-06-06,8,-160.65681425429955,-20.082101781787443,542,1,New Customer
2495,C3999,2025-07-27,18,-2452.686098485702,-136.26033880476123,126,0,New Customer
2496,C40,2023-02-19,1,90.73247231179292,90.73247231179292,1015,1,At-Risk Customer
2497,C4000,2024-02-09,1,-73.24178736925731,-73.24178736925731,660,1,At-Risk Customer
2498,C4001,2024-07-05,1,-29.20255506937123,-29.20255506937123,513,1,New Customer
2499,C4002,2024-11-06,8,-164.9736450913647,-20.621705636420586,389,1,New Customer
2500,C4003,2024-01-26,1,-149.0951076078215,-149.0951076078215,674,1,At-Risk Customer
2501,C4004,2024-08-29,1,280.4442656355,280.4442656355,458,1,Occassional Buyer Customer
2502,C4006,2024-09-14,4,-974.5539812507172,-243.6384953126793,442,1,New Customer
2503,C4007,2024-07-05,4,156.81496753145987,39.20374188286497,513,1,Occassional Buyer Customer
2504,C4008,2022-11-02,1,-297.7454687571873,-297.7454687571873,1124,1,At-Risk Customer
2505,C4009,2025-08-21,18,-856.0853053557877,-47.5602947419882,101,0,New Customer
2506,C401,2025-09-02,48,-7385.2295257028745,-153.8589484521432,89,0,Discount Seeker Customer
2507,C4010,2023-10-20,1,-600.5737179481347,-600.5737179481347,772,1,At-Risk Customer
2508,C4012,2024-08-08,4,340.1111750929281,85.02779377323202,479,1,Occassional Buyer Customer
2509,C4013,2022-11-19,1,171.49724172207414,171.49724172207414,1107,1,At-Risk Customer
2510,C4015,2022-06-16,1,-6.226395990215937,-6.226395990215937,1263,1,At-Risk Customer
2511,C4016,2023-02-06,1,134.11451756531173,134.11451756531173,1028,1,At-Risk Customer
2512,C4017,2024-12-01,75,2320.7071606556165,30.942762142074887,364,0,Loyal High-Value Customer
2513,C4019,2024-08-20,18,-1891.9545901259085,-105.10858834032825,467,1,New Customer
2514,C402,2024-01-19,8,-819.4465495817828,-102.43081869772286,681,1,At-Risk Customer
2515,C4020,2025-07-16,48,549.2339533883641,11.44237402892425,137,0,Loyal High-Value Customer
2516,C4021,2024-11-24,8,1160.9634906802066,145.12043633502583,371,1,Occassional Buyer Customer
2517,C4022,2024-10-08,18,-839.3680790685869,-46.631559948254825,418,1,New Customer
2518,C4023,2022-11-21,1,-86.90328606154316,-86.90328606154316,1105,1,At-Risk Customer
2519,C4024,2024-03-05,4,-532.4578428676859,-133.11446071692149,635,1,At-Risk Customer
2520,C4026,2024-08-18,4,230.6703775330623,57.66759438326557,469,1,Occassional Buyer Customer
2521,C4028,2023-10-07,1,-9.64837458314834,-9.64837458314834,785,1,At-Risk Customer
2522,C403,2024-12-06,4,1212.6724351544399,303.16810878860997,359,0,Occassional Buyer Customer
2523,C4030,2025-01-11,1,-286.7159319768465,-286.7159319768465,323,0,New Customer
2524,C4031,2025-04-22,8,-308.31163799767876,-38.538954749709845,222,0,New Customer
2525,C4033,2024-05-10,1,-283.3046090695456,-283.3046090695456,569,1,At-Risk Customer
2526,C4034,2023-08-04,1,184.82501173885768,184.82501173885768,849,1,Occassional Buyer Customer
2527,C4035,2023-12-16,1,-51.57318464295489,-51.57318464295489,715,1,At-Risk Customer
2528,C4037,2023-06-09,1,128.9947507100142,128.9947507100142,905,1,Occassional Buyer Customer
2529,C4038,2023-12-10,1,107.34661174589482,107.34661174589482,721,1,Occassional Buyer Customer
2530,C4039,2024-10-25,8,33.342108637613364,4.1677635797016706,401,1,New Customer
2531,C404,2024-09-07,1,265.2662301975384,265.2662301975384,449,1,Occassional Buyer Customer
2532,C4040,2025-07-31,27,-4763.9114725330555,-176.44116564937244,122,0,Discount Seeker Customer
2533,C4042,2024-04-23,8,-1559.318341387146,-194.91479267339324,586,1,New Customer
2534,C4043,2025-07-15,108,-9647.692729041668,-89.33048823186729,138,0,Discount Seeker Customer
2535,C4045,2025-05-25,8,-50.951717698693415,-6.368964712336677,189,0,New Customer
2536,C4046,2024-03-07,1,-130.9144649479032,-130.9144649479032,633,1,At-Risk Customer
2537,C4048,2025-01-30,4,-694.7720541206878,-173.69301353017195,304,0,New Customer
2538,C405,2025-07-09,48,2908.636984934222,60.596603852796285,144,0,Loyal High-Value Customer
2539,C4050,2023-11-22,1,25.78895683341604,25.78895683341604,739,1,At-Risk Customer
2540,C4051,2025-03-25,32,-3300.2629728794113,-103.1332179024816,250,0,Discount Seeker Customer
2541,C4052,2022-06-22,1,-59.407422054226544,-59.407422054226544,1257,1,At-Risk Customer
2542,C4053,2025-05-09,8,3025.0370577631284,378.12963222039104,205,0,Occassional Buyer Customer
2543,C4054,2024-10-23,8,1945.5660793956602,243.19575992445752,403,1,Occassional Buyer Customer
2544,C4055,2023-10-10,1,-278.0419798162001,-278.0419798162001,782,1,At-Risk Customer
2545,C4056,2024-03-28,1,97.67764058814186,97.67764058814186,612,1,Occassional Buyer Customer
2546,C4057,2024-07-13,1,46.77717752022407,46.77717752022407,505,1,Occassional Buyer Customer
2547,C4058,2023-11-09,8,-964.9497388071774,-120.61871735089717,752,1,At-Risk Customer
2548,C4060,2025-02-24,1,352.62831846979145,352.62831846979145,279,0,Occassional Buyer Customer
2549,C4061,2025-09-26,4,-201.70884604059512,-50.42721151014878,65,0,New Customer
2550,C4063,2025-08-18,27,-323.97667849191964,-11.999136240441468,104,0,New Customer
2551,C4064,2023-12-15,1,-61.08740910016229,-61.08740910016229,716,1,At-Risk Customer
2552,C4065,2023-11-01,1,-64.92457154203933,-64.92457154203933,760,1,At-Risk Customer
2553,C4066,2024-01-13,1,366.650559255653,366.650559255653,687,1,Occassional Buyer Customer
2554,C4068,2023-05-01,1,88.1490067956774,88.1490067956774,944,1,At-Risk Customer
2555,C4069,2025-02-14,1,-417.5196661040463,-417.5196661040463,289,0,New Customer
2556,C407,2024-11-27,8,1313.083119179266,164.13538989740826,368,1,Occassional Buyer Customer
2557,C4071,2024-06-20,8,-347.6794332464455,-43.45992915580569,528,1,New Customer
2558,C4072,2024-10-23,18,1556.305932394244,86.46144068856911,403,1,Occassional Buyer Customer
2559,C4073,2024-01-09,1,-201.84414363640624,-201.84414363640624,691,1,At-Risk Customer
2560,C4076,2023-10-31,1,-44.572232801563,-44.572232801563,761,1,At-Risk Customer
2561,C4077,2024-12-23,18,-331.8781925781114,-18.437677365450632,342,0,New Customer
2562,C4078,2024-06-30,8,-354.32464909510827,-44.290581136888534,518,1,New Customer
2563,C4079,2024-11-29,18,1340.341058143718,74.46339211909545,366,1,Occassional Buyer Customer
2564,C408,2024-04-11,1,457.3101712443997,457.3101712443997,598,1,Occassional Buyer Customer
2565,C4080,2023-09-30,1,87.2688865994779,87.2688865994779,792,1,Occassional Buyer Customer
2566,C4081,2024-07-01,8,-214.83521530761016,-26.85440191345127,517,1,New Customer
2567,C4084,2023-12-31,1,-170.6026034634538,-170.6026034634538,700,1,At-Risk Customer
2568,C4086,2024-11-07,1,193.2791797295322,193.2791797295322,388,1,Occassional Buyer Customer
2569,C4087,2025-09-16,75,-533.6821596982344,-7.1157621293097915,75,0,Discount Seeker Customer
2570,C4088,2025-01-23,8,813.4623883322622,101.68279854153278,311,0,Occassional Buyer Customer
2571,C4089,2025-01-10,8,-441.99816032494107,-55.24977004061763,324,0,New Customer
2572,C409,2023-06-01,1,7.266207363286786,7.266207363286786,913,1,At-Risk Customer
2573,C4091,2024-02-14,1,429.0938031466174,429.0938031466174,655,1,Occassional Buyer Customer
2574,C4092,2023-11-13,1,-88.01591464335796,-88.01591464335796,748,1,At-Risk Customer
2575,C4093,2024-03-18,1,140.10687420074308,140.10687420074308,622,1,Occassional Buyer Customer
2576,C4095,2025-05-25,1,-44.93877660847525,-44.93877660847525,189,0,New Customer
2577,C4096,2024-07-20,1,-256.43738419734984,-256.43738419734984,498,1,New Customer
2578,C4097,2025-05-21,4,-521.4894115746645,-130.37235289366612,193,0,New Customer
2579,C4099,2023-11-20,1,157.47160843294716,157.47160843294716,741,1,Occassional Buyer Customer
2580,C41,2023-03-14,1,213.1882873820097,213.1882873820097,992,1,Occassional Buyer Customer
2581,C4100,2023-10-08,1,22.85794958731328,22.85794958731328,784,1,At-Risk Customer
